latitude,longitude,length_of_encounter_seconds
36.9752778,-121.9522222,60
45.7375,-94.9522222,2700
40.8830556,-85.4975,180
42.4805556,-83.4755556,300
38.8338889,-104.8208333,5400
39.5358333,-76.3486111,4
35.3733333,-119.0177778,30
40.296218,-75.082115,120
40.103874,-105.170819,300
38.807404,-122.740546,1500
40.1933333,-85.3863889,7200
40.4405556,-79.9961111,60
40.4405556,-79.9961111,60
41.921111,-71.435,4
40.015,-105.27,240
29.7955556,-90.8227778,300
43.2122222,-77.4302778,1800
26.0583333,-80.3375,300
27.9472222,-82.4586111,3600
34.2072222,-84.1402778,1200
36.5297222,-83.2175,90
42.6916667,-83.5541667,900
42.4927778,-92.3427778,60
40.8841667,-72.9377778,1200
51.514125,-0.093689,30
43.3380556,-89.3802778,600
40.4405556,-79.9961111,120
40.4405556,-79.9961111,60
14.058324,108.277199,3600
42.6919444,-73.725,180
33.5205556,-86.8025,900
-31.95224,115.861397,900
38.4038889,-96.1813889,300
36.0344444,-89.3855556,7200
33.8480556,-109.1425,7200
39.7530556,-74.2233333,900
30.2463889,-89.6111111,20
30.2463889,-89.6111111,29
34.6875,-77.1194444,300
-37.813938,144.963425,900
42.8141667,-73.94,120
36.8297222,-84.8491667,120
27.2436111,-80.83,120
38.2544444,-104.6086111,10
50.716667,-2,60
33.6602778,-117.9983333,20
33.539166,-112.558414,1200
29.9938889,-90.2416667,1260
41.85,-87.65,300
43.4441667,-71.6477778,15
39.612875,-84.248952,1200
40.8,-96.6666667,11
40.6669444,-111.8872222,300
35.6008333,-82.5541667,1800
35.6008333,-82.5541667,2400
46.8722222,-113.9930556,60
44.6366667,-123.1047222,120
36.8744444,-94.8772222,120
49.214439,-2.13125,180
39.9991667,-78.2388889,3600
33.5091667,-111.8983333,600
31.3797222,-110.1177778,600
46.729553,-94.6859,90
48.1172222,-122.7591667,300
33.4483333,-112.0733333,600
36.1538889,-95.9925,30
45.9763889,-94.3622222,3600
41.117744,-73.408158,60
32.7555556,-98.9019444,300
-29.906301,-71.250204,7620
36.4744444,-81.805,30
38.9863889,-81.9736111,6
43.4155556,-72.8227778,600
33.348216,-111.789581,2100
33.3527778,-111.7883333,1080
33.3527778,-111.7883333,900
36.1538889,-95.9925,60
50.39514,-3.513924,600
33.3702778,-112.5830556,300
25.7738889,-80.1938889,1200
25.7738889,-80.1938889,1200
39.7391667,-104.9841667,120
33.4483333,-112.0733333,120
48.097456,-0.349277,2
52.683333,-2.016667,10
61.3213889,-149.5677778,10
37.725,-122.155,600
33.1672222,-95.1116667,600
37.775,-122.4183333,180
40.3041667,-74.1008333,900
34.54,-112.4677778,600
47.4830556,-122.2158333,3
-25.274398,133.775136,420
47.5388889,-116.4708333,600
53.433333,-1.35,120
33.6608333,-95.5552778,300
26.3583333,-80.0833333,300
33.6608333,-95.5552778,300
49.1,-122.65,30
34.493484,-118.21636,10
42.6525,-73.7566667,30
38.005,-121.8047222,1500
40.5983333,-76.0936111,600
34.8641667,-118.1625,480
41.6833333,-86.25,600
33.2055556,-80.6480556,900
43.866667,-79.033333,7200
32.7833333,-96.8,300
-7.33683,110.498817,22
40.2502778,-103.7994444,1500
47.2530556,-122.4430556,4
37.7416667,-121.1233333,5
39.0838889,-77.1530556,10
33.745573,-117.867834,60
43.1008333,-75.2330556,45
37.6688889,-122.0797222,2700
43.580418,7.125102,2700
66.075833,-23.126667,900
25.7738889,-80.1938889,60
27.0438889,-82.2361111,75
47.4508333,-122.8261111,60
38.7908333,-121.2347222,3600
35.3733333,-119.0177778,7200
32.5158333,-93.7319444,30
28.7027778,-81.3386111,20
40.1877778,-85.1275,600
43.866667,-79.433333,3
40.0455556,-86.0086111,10
28.459497,77.026638,420
33.4483333,-112.0733333,300
33.4222222,-111.8219444,180
33.5805556,-112.2366667,240
30.6325,-97.6769444,7200
37.3394444,-121.8938889,300
46.24,-63.21,1620
41.8083333,-71.3375,300
28.6608333,-81.3658333,30
46.216667,-63.483333,120
42.6388889,-83.2911111,120
40.015,-105.27,10
41.2230556,-111.9730556,10
38.7044444,-93.2280556,15
40.7141667,-74.0063889,1800
27.2155556,-81.8586111,65
40.1416667,-75.2094444,300
34.0522222,-118.2427778,600
37.060704,-88.525335,300
44.2619444,-88.4152778,300
33.6694444,-117.8222222,600
33.6694444,-117.8222222,600
39.9625,-76.7280556,3300
36.3319444,-94.1183333,172800
41.22,-74.8716667,3
40.7297222,-73.2108333,35
40.6113889,-79.8372222,50
40.3355556,-75.9272222,300
35.2333333,-106.6638889,90
41.245,-75.9311111,600
37.8805556,-84.5730556,900
47.2530556,-122.4430556,420
33.1975,-96.615,300
35.4816667,-86.0886111,120
52.833333,-2,60
38.7955556,-77.6141667,300
36.175,-115.1363889,900
42.2813889,-83.3863889,45
43.1977778,-70.8741667,5
33.4472222,-84.1469444,900
46.6022222,-120.5047222,300
26.1888889,-98.155,900
30.099121,-95.615819,60
48.539371,-58.776848,900
31.0747222,-96.1425,180
30.0969444,-95.6158333,20
43.55,-96.7,600
37.4283333,-121.9055556,300
37.4283333,-121.9055556,300
31.5491667,-97.1463889,300
41.92,-84.6305556,120
38.8902778,-77.0844444,45
32.7833333,-96.8,300
30.6033333,-87.9036111,45
38.7669444,-90.4113889,120
42.3583333,-71.0602778,300
31.3380556,-94.7288889,30
27.8425,-82.6997222,1800
35.022485,-114.58927,3600
42.4927778,-92.3427778,180
35.9605556,-83.9208333,240
31.5491667,-97.1463889,900
36.2716667,-83.14,30
33.8941667,-78.4269444,1200
37.1041667,-113.5833333,7
32.7763889,-79.9311111,30
29.4238889,-98.4933333,900
47.9177778,-108.5255556,1800
28.6119444,-80.8077778,30
41.85,-87.65,7200
40.4405556,-79.9961111,3
40.9747222,-80.4938889,300
36.5805556,-87.76,1200
36.5297222,-87.3594444,120
42.1947222,-122.7083333,40
39.8963889,-80.1794444,60
44.9430556,-123.0338889,600
33.4483333,-112.0733333,300
33.3702778,-112.5830556,3600
33.5386111,-112.1852778,45
26.6155556,-80.0572222,60
26.6155556,-80.0572222,60
43.5405556,-70.8486111,300
41.4202778,-72.4069444,300
32.2216667,-110.9258333,6
39.6527778,-78.7627778,10
39.819722,-75.122778,600
43.0116667,-88.2313889,900
39.1063889,-84.4788889,120
35.4675,-97.5161111,300
26.6583333,-80.2416667,600
44.6613889,-84.7147222,600
61.2180556,-149.9002778,10
43.9,-78.866667,3
38.1958333,-81.4777778,40
39.8911111,-74.9222222,1800
39.8811111,-75.3241667,15
25.317645,82.973914,8
41.6022222,-72.9872222,300
30.2669444,-97.7427778,17
43.0280556,-73.3816667,7200
41.3144444,-81.8358333,300
38.2205556,-90.3958333,60
42.1033333,-76.2625,120
57.79,-152.4072222,300
38.6272222,-90.1977778,900
42.7358333,-83.4188889,1800
39.9611111,-82.9988889,180
40.2522222,-80.0030556,120
40.7425,-84.1052778,600
41.215,-86.7758333,30
36.7280556,-76.5838889,900
35.7452778,-81.685,300
44.25,-79.466667,120
39.3994444,-84.5613889,1200
30.2669444,-97.7427778,60
39.5588889,-84.3041667,600
39.3994444,-84.5613889,120
9.512017,100.013593,45
39.5522222,-84.2333333,60
39.0875,-81.9227778,60
39.6427778,-84.2866667,600
40.6936111,-89.5888889,180
39.5522222,-84.2333333,30
39.1911111,-106.8169444,30
39.0638889,-108.55,15
45.766667,-79.4,15
39.898404,-81.827354,2400
40.0333333,-83.1583333,180
34.9491667,-83.7575,900
41.88,-88.0077778,120
42.766667,-70.845833,600
34.5033333,-82.6502778,20
38.6786111,-121.2247222,600
39.1619444,-84.4569444,300
38.6786111,-121.2247222,60
26.2155556,-98.325,5
35.3413889,-89.8972222,259200
35.1494444,-90.0488889,3600
41.6716667,-72.9497222,600
36.4269444,-77.5958333,300
39.6977778,-76.0630556,600
36.505389,-117.079408,1200
37.7808333,-90.4216667,120
41.7561111,-124.2005556,600
40.7141667,-74.0063889,60
47.2530556,-122.4430556,180
44.130575,-84.60724,180
39.5297222,-119.8127778,2400
29.6513889,-82.325,2400
46.1880556,-123.83,30
31.8455556,-102.3672222,600
34.1591667,-118.5002778,3
41.184944,-112.014664,10800
39.5297222,-119.8127778,3600
36.8525,-121.4005556,120
36.665547,-106.691032,3600
41.734069,-81.242025,1200
55.766667,-4.166667,3600
35.6869444,-105.9372222,25
38.9988889,-84.6266667,600
40.4405556,-79.9961111,300
43.1344444,-90.7052778,300
42.7325,-84.5555556,600
40.7161111,-73.8505556,60
32.686184,-114.193944,30
32.686184,-114.193944,60
36.1538889,-95.9925,60
38.0466667,-97.3447222,90
37.6922222,-97.3372222,90
35.9605556,-83.9208333,120
38.2541667,-85.7594444,600
35.46756,-97.516428,120
32.4058333,-99.4933333,60
36.0227778,-95.9680556,30
41.0780556,-76.4147222,600
35.2219444,-101.8308333,120
32.3938889,-99.3938889,60
35.4119444,-99.4038889,600
44.0522222,-123.0855556,300
25.7738889,-80.1938889,8
40.6547222,-76.1011111,5
45.5236111,-122.675,3
41.7002778,-73.9213889,2700
43.193852,-71.572395,2
44.152565,-71.679528,3
33.4355556,-112.3488889,120
44.98,-93.2636111,10
37.9577778,-121.2897222,120
38.9277778,-86.3755556,1800
30.4097222,-86.6630556,1200
41.85,-87.65,10
37.7652778,-122.2405556,240
35.5083333,-78.3397222,2100
32.1975,-83.1777778,600
48.1183333,-123.4294444,180
47.497912,19.040235,600
39.6427778,-74.1808333,60
26.3180556,-80.1,900
37.9747222,-87.5558333,600
40.5152778,-107.5458333,1020
43.15,-79.5,180
42.8713889,-112.4447222,10
25.566699,-108.467305,480
39.011902,-98.484246,1200
38.4119444,-121.2711111,1800
33.4483333,-112.0733333,10
53.333333,-2.75,90
42.0986111,-75.9183333,30
43.883333,-79.733333,120
40.2338889,-111.6577778,900
39.7391667,-104.9841667,45
39.4808333,-84.4577778,180
41.2380556,-85.8530556,180
45.6,-73.733333,180
41.5580556,-73.0519444,10
29.7630556,-95.3630556,600
39.9402778,-82.0133333,180
24.6652778,-81.4425,20
29.3011111,-94.7975,1800
41.3080556,-72.9286111,540
53.5,-2.216667,30
41.6269444,-79.6738889,600
45.4611111,-123.9666667,120
34.5861111,-94.2394444,60
42.5630556,-114.46,60
43.804133,-120.554201,900
39.2666667,-81.5616667,10
32.7630556,-80.2502778,10
40.9113889,-73.7827778,300
34.2738889,-92.0908333,300
36.1880556,-94.5402778,180
26.9338889,-80.0944444,10
43.6136111,-116.2025,4
42.5630556,-114.46,120
36.1880556,-96.49,120
36.1880556,-96.49,120
33.4222222,-111.8219444,90
52.666667,-2.75,1200
25.7738889,-80.1938889,120
32.4797222,-86.3619444,7200
37.6819444,-121.7669444,120
44.4583333,-93.1613889,1800
37.6688889,-122.0797222,15
33.1136111,-94.1641667,15
52.516667,13.4,120
26.2125,-80.25,35
42.837263,-80.304042,30
44.7966667,-68.7619444,240
34.7083333,-120.4666667,60
45.9975,-121.5269444,300
32.7677778,-117.0222222,600
39.9522222,-75.1641667,1800
41.7911111,-107.2380556,30
30.0858333,-94.1016667,20
41.2586111,-95.9375,25
38.9791667,-94.9683333,10
30.5402778,-88.6875,10800
48.766667,-80.666667,120
31.596554,130.557116,15
28.535516,77.391026,120
29.7855556,-95.8241667,5
36.0397222,-114.9811111,90
38.8461111,-77.3066667,600
42.1947222,-122.7083333,600
34.0522222,-118.2427778,15
48.0519444,-122.1758333,900
35.5847222,-80.8102778,300
46.2113889,-119.1361111,300
56.116667,-3.166667,600
33.606775,-117.88971,60
47.6063889,-122.3308333,7200
44.9747222,-92.7566667,180
38.4405556,-122.7133333,10
42.8125,-70.8777778,300
36.8252778,-119.7019444,3000
37.775,-122.4183333,900
46.6022222,-120.5047222,120
46.0038889,-112.5338889,3600
44.166667,-77.383333,5
39.7763889,-74.8627778,10
44.0583333,-121.3141667,180
-37.953411,176.990801,1800
33.8730556,-78.6144444,9000
37.9577778,-121.2897222,10
40.6905556,-76.2625,300
47.7741667,-96.6077778,180
38.2544444,-104.6086111,5
29.5375,-95.1180556,120
43.1547222,-77.6158333,3600
36.175,-115.1363889,600
41.7858333,-88.1472222,900
37.9358333,-122.3466667,600
38.6688889,-88.4855556,90
38.8858333,-94.5327778,10
38.8858333,-94.5327778,10
39.1619444,-84.4569444,300
38.8916667,-121.2919444,3600
40.057838,-74.137183,120
33.3527778,-111.7883333,60
38.0194444,-122.1330556,8
37.5944444,-121.8875,12
38.8858333,-94.5327778,60
32.7763889,-79.9311111,300
35.2269444,-80.8433333,600
37.775,-122.4183333,240
37.775,-122.4183333,1200
33.1030556,-96.6702778,10
38.6911111,-121.4475,2
41.4569444,-122.8936111,1500
36.175,-115.1363889,15
35.2225,-97.4391667,120
40.7355556,-74.1727778,10
39.4452778,-83.8286111,4
12.29581,76.639381,10
39.0236111,-94.6933333,15
53.55,-2.116667,60
35.0463889,-81.9819444,300
35.0463889,-81.9819444,300
33.8158333,-78.6802778,60
35.3519444,-75.5108333,900
34.7016667,-86.3758333,480
33.6058333,-78.9733333,1800
38.80261,-116.419389,10
33.6888889,-78.8869444,15
25.4683333,-80.4777778,1800
39.5358333,-76.3486111,8
35.7913889,-78.7813889,4
38.541057,-0.122494,660
40.7608333,-111.8902778,120
40.2430556,-79.2377778,1200
34.22,-85.6077778,240
39.2402778,-76.8397222,600
39.7391667,-104.9841667,900
44.4894444,-68.8575,3
38.2544444,-104.6086111,5
36.4072222,-105.5725,10
40.5675,-89.6405556,120
51.083333,-114.083333,120
41.2222222,-73.0569444,900
42.2041667,-72.6166667,1500
55.833333,-4.25,300
41.6736111,-88.0016667,2400
41.2222222,-73.0569444,540
41.2222222,-73.0569444,900
41.7205556,-87.7016667,300
41.595,-72.6458333,360
41.5580556,-73.0519444,300
40.0088889,-77.1158333,300
30.4505556,-91.1544444,60
39.9338889,-74.8913889,60
32.7866667,-79.795,180
45.3575,-122.6055556,900
50.766667,0.1,600
51.183333,0.283333,2
43.151355,-79.39277,2400
36.3352778,-92.385,900
35.1083333,-77.0444444,120
41.2616667,-75.8972222,300
44.8408333,-93.2980556,120
40.7608333,-111.8902778,5
43.666667,-79.416667,3600
33.0011111,-97.4841667,10800
35.6869444,-105.9372222,600
38.550608,-90.333172,1200
41.2619444,-95.8608333,480
41.2619444,-95.8608333,480
43.2133333,-77.58,600
40.7705556,-74.2330556,1800
41.6827778,-88.3513889,600
40.2141667,-77.0088889,180
39.1072222,-76.5713889,60
28.5555556,-82.4505556,300
47.6588889,-117.425,900
26.7052778,-80.0366667,25
43.076113,-88.774271,1200
28.8002778,-81.2733333,900
28.6647222,-82.1130556,2700
40.3347222,-83.4658333,600
39.7683333,-86.1580556,1200
42.3608333,-85.8794444,180
47.6447222,-122.6936111,2640
42.3683333,-83.3527778,55
50.45,-104.616667,20
40.2430556,-79.2377778,180
34.9577778,-90.1516667,240
39.9555556,-86.0138889,60
40.7141667,-74.0063889,420
42.4775,-83.0277778,3
16.691308,74.244866,3
43.1811111,-95.8558333,300
36.7069444,-97.0852778,15
38.8466667,-91.9477778,60
37.085,-89.6552778,15
33.7488889,-84.3880556,900
37.3394444,-121.8938889,120
32.0866667,-82.1180556,240
36.3230556,-86.7133333,120
29.4116667,-82.11,120
35.3613889,-86.8397222,1200
47.4019444,-122.3230556,120
43.0755556,-85.6091667,1800
46.3238889,-117.9713889,5
43.0730556,-89.4011111,360
48.2766667,-116.5522222,20
47.6588889,-117.425,20
48.4633333,-115.8886111,2
29.6513889,-82.325,1800
43.0480556,-76.1477778,30
22.564254,114.229432,300
49.883333,-97.166667,3600
45.0244444,-123.9452778,3
36.5433333,-114.4461111,10
32.2216667,-110.9258333,120
34.54,-112.4677778,2700
40.9311111,-73.8991667,300
44.233333,-76.483333,45
31.7586111,-106.4863889,1200
47.7675,-117.3538889,3
36.4605556,-81.5191667,1350
36.1658333,-86.7844444,660
43.0361111,-71.1838889,900
36.6777778,-121.6544444,120
33.1191667,-117.0855556,2700
39.9991667,-78.2388889,120
37.6086111,-77.3736111,15
27.3361111,-82.5308333,180
30.2383333,-90.92,30
3.824973,103.3239,300
39.7391667,-104.9841667,360
41.85,-87.65,900
29.3927778,-98.2369444,120
42.0833333,-71.3972222,180
32.268698,-107.75864,20
44.9958333,-92.8791667,300
41.6005556,-93.6088889,5
42.0944444,-90.1566667,300
44.7791667,-93.3361111,10
38.6263889,-112.2163889,2
39.2475,-114.8877778,1500
-27.47101,153.024292,20
39.6133333,-105.0161111,600
45.583333,-72,600
45.6175,-121.1783333,60
44.5318,-122.898,120
34.0522222,-118.2427778,1200
37.7975,-121.215,300
33.8005556,-118.3891667,180
33.4936111,-117.1475,2
45.6388889,-122.6602778,120
37.9063889,-122.0638889,300
34.1458333,-118.8047222,1200
43.9180556,-123.0233333,30
36.0652778,-119.0158333,60
39.2655556,-123.2033333,60
39.2191667,-121.06,10
37.1686111,-113.6786111,5
44.6336111,-121.1283333,30
42.3266667,-122.8744444,300
38.1375,-120.4586111,60
41.0047222,-121.4372222,120
40.4483333,-122.2966667,300
8.454236,124.631898,300
45.8208333,-120.8205556,300
36.175,-115.1363889,60
37.3394444,-121.8938889,120
42.353244,-114.575039,600
54.978252,-1.61778,4200
37.3394444,-121.8938889,16
39.3897222,-110.8144444,600
43.7783333,-72.6994444,37800
41.4886111,-75.7088889,10
43.9,-78.866667,1200
46.9422222,-122.6047222,900
48.433333,-71.066667,2
41.2752778,-75.8505556,60
37.725,-122.155,10
34.0522222,-118.2427778,30
28.5380556,-81.3794444,15
39.7683333,-86.1580556,1
39.7683333,-86.1580556,1
45.8997222,-91.8208333,60
29.3991667,-95.8375,60
39.5297222,-119.8127778,7200
34.54,-112.4677778,7200
39.011902,-98.484246,30
39.9611111,-82.9988889,600
51.676111,-4.156667,30
35.2219444,-101.8308333,420
29.4238889,-98.4933333,300
39.6133333,-105.0161111,1800
38.9536111,-94.7333333,300
39.0597222,-94.8833333,300
46.955,-112.6808333,1800
34.955,-107.1841667,900
39.7391667,-104.9841667,300
34.1647222,-114.3002778,120
46.9222222,-95.0583333,1200
42.8138889,-72.0236111,10
41.5580556,-73.0519444,5
36.615,-82.6125,300
41.1411111,-73.2641667,4
40.7141667,-74.0063889,120
38.173168,20.489973,5
42.0583333,-70.1791667,180
32.7152778,-117.1563889,30
43.2488889,-70.5997222,300
33.8025,-85.1886111,300
28.9166667,-82.4583333,600
43.7575,-122.4952778,6
10.063611,-69.334722,120
17.385044,78.486671,900
33.598394,73.044135,10
36.175,-115.1363889,600
21.3069444,-157.8583333,10
33.8491667,-118.3875,180
36.8663889,-83.8888889,18000
34.7463889,-92.2894444,15
33.6305556,-112.3325,1.5
40.9827778,-74.9608333,300
34.8986111,-117.0219444,10
30.2669444,-97.7427778,1
41.4730556,-87.0611111,5
33.7475,-116.9711111,600
38.8822222,-77.1713889,600
38.1041667,-122.2555556,12
40.0083333,-75.2608333,20
43.4836111,-75.3369444,180
34.5033333,-82.6502778,75
29.811876,-85.302974,7200
38.2541667,-85.7594444,120
37.7975,-121.215,300
36.7477778,-119.7713889,60
21.3069444,-157.8583333,300
37.9780556,-122.03,600
43.0619444,-82.6911111,240
43.0480556,-76.1477778,180
39.5297222,-119.8127778,20
40.7141667,-74.0063889,1080
43.9180556,-123.0233333,45
55.431256,-115.603896,60
33.0888889,-96.8861111,3
38.3697222,-90.3783333,1200
30.4063889,-87.6836111,30
43.7094444,-98.0294444,120
37.7416667,-121.1233333,480
37.6819444,-121.7669444,90
35.696111,51.423056,3600
51.083333,-114.083333,20
53.266667,-2.5,180
37.8722222,-93.7916667,60
34.9158333,-85.1091667,1200
28.0338889,-82.6652778,1500
37.1491667,-94.4427778,1800
37.1491667,-94.4427778,1800
40.16083,-74.79222,30
36.1052778,-77.7130556,240
33.5091667,-111.8983333,240
39.595,-75.1705556,1200
21.3069444,-157.8583333,120
26.2708333,-80.2708333,120
34.1083333,-117.2888889,60
31.5544444,-110.3030556,600
29.1869444,-82.1402778,240
31.7586111,-106.4863889,37800
34.4077778,-111.4927778,1.5
31.6038889,-89.1955556,900
35.2233333,-114.2222222,3
35.2233333,-114.2222222,4
42.586888,-82.919551,2700
40.7372222,-114.0366667,1020
31.8911111,-85.1455556,25
34.9022222,-110.1575,0.1
33.4147222,-111.9086111,300
39.9625,-76.7280556,2
39.088346,-96.813939,900
34.0447222,-110.4847222,300
37.6391667,-120.9958333,120
32.7252778,-97.3205556,60
46.7163889,-122.9530556,900
34.1616667,-118.0519444,180
35.7719444,-78.6388889,60
34.4208333,-119.6972222,900
40.3977778,-105.0744444,30
33.638453,-117.901465,7200
40.6883333,-75.2211111,1800
34.533056,69.166111,300
32.7919444,-115.5622222,1800
37.9444444,-87.4052778,300
34.6227778,-97.3961111,600
33.685,-117.2722222,600
40.0977778,-74.2180556,180
39.9536111,-74.1983333,10
